Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCF30,OUT027,3414.4537963480834
FDK03,OUT035,4143.599032025362
FDT45,OUT017,1048.6533291332598
NCC54,OUT027,5215.202884666389
FDP08,OUT018,2878.601657477775
FDU44,OUT046,2723.382262422412
DRG39,OUT035,942.6195743868302
FDU32,OUT049,2052.1171986389672
FDY27,OUT049,2869.770302556426
NCP54,OUT013,1973.636390230895
NCZ41,OUT049,2063.070520837937
DRL49,OUT013,2297.134506741015
FDI05,OUT018,969.8033011567459
FDY56,OUT045,3596.3030085902865
DRC13,OUT013,2062.135235394482
NCV29,OUT017,2996.7962050638453
FDR24,OUT049,1535.7732862060802
FDZ34,OUT018,2787.3952065678313
FDP37,OUT035,2107.891767584064
FDX08,OUT027,4367.0302484681015
FDS57,OUT045,2176.036154580055
NCG18,OUT049,1676.4416964802513
FDK25,OUT018,2435.6276965115685
FDH53,OUT049,1394.820452805463
DRI59,OUT018,3262.586723221626
FDA52,OUT046,2858.422462314731
FDT20,OUT010,-1219.694882639189
FDE36,OUT019,740.6298440850514
FDI24,OUT017,2883.93113405614
FDB28,OUT018,2835.9538707912143
FDV11,OUT017,2998.8577740933397
FDP01,OUT046,2553.6247681408713
FDD34,OUT027,4029.2791089626407
FDJ50,OUT027,2356.8954760204942
FDZ44,OUT013,1943.5558535030723
DRO59,OUT035,1340.155194266379
DRB48,OUT045,529.1369974674017
FDR21,OUT018,2497.206910457433
NCE42,OUT010,1779.2704030240857
FDO23,OUT046,1538.086096129482
NCE30,OUT018,3036.794198756528
FDQ22,OUT035,709.0595079658233
FDY01,OUT045,1830.7739795903326
FDS08,OUT017,3004.8148940840474
FDG28,OUT018,3643.445137808434
FDQ51,OUT018,588.007386996178
FDB05,OUT017,4020.4696001624543
FDO56,OUT049,2005.6484872051078
FDE02,OUT018,1261.0603333341132
FDN45,OUT017,3645.010358544867
FDS09,OUT013,778.1022959088587
NCA54,OUT018,2573.806777108679
FDP09,OUT010,1454.586978880252
FDC53,OUT045,1529.5342836539057
NCM55,OUT017,3080.1861598898395
FDL09,OUT018,2424.646150581626
FDA11,OUT019,-382.90744220673514
FDA50,OUT045,1419.0624172011012
FDC23,OUT017,3024.7327436324995
FDE22,OUT049,2584.9335607153916
FDD23,OUT046,3091.6804342237883
NCA29,OUT049,2771.2762347646203
FDK38,OUT046,2427.0905049618887
DRC13,OUT046,2027.3742024692328
NCP43,OUT049,2883.938058707339
FDX28,OUT049,1617.5790465505415
FDF08,OUT049,1582.0129313472135
FDZ33,OUT046,2411.2007980377966
FDD10,OUT049,2821.221826518842
FDO58,OUT017,2723.286107167034
FDI50,OUT017,3863.8126682322763
FDO58,OUT045,2571.882410451246
FDX08,OUT013,2950.6009000119957
NCK17,OUT010,-1221.270480120962
FDF39,OUT035,4250.232159387
FDU45,OUT010,-68.78676441274001
NCJ18,OUT018,1543.5196512680704
DRC27,OUT019,1950.327565798827
DRC25,OUT035,1463.5269845015719
FDU59,OUT035,2655.4336091768346
FDU28,OUT035,3139.068113702364
NCP30,OUT046,710.777520649106
FDB39,OUT018,607.2256014584709
FDE41,OUT013,1451.811539357659
DRH11,OUT010,-984.33985544194
FDA58,OUT045,3652.0064118154114
FDU50,OUT046,1902.9228046205972
FDM34,OUT013,2093.6872000576986
FDM44,OUT027,3103.569148987008
FDR39,OUT045,2849.175885486853
FDM25,OUT045,2785.5781768236193
FDQ49,OUT049,2600.658097892665
DRH25,OUT018,581.3668043114012
FDM09,OUT027,4195.585259452171
FDL44,OUT019,722.6215941793926
NCR42,OUT018,256.9688084407826
DRL59,OUT046,938.5156038459536
FDX43,OUT013,2739.130194181809
DRK47,OUT010,1671.4110824554518
FDU48,OUT018,1831.7190517274867
FDY12,OUT045,799.951501529009
NCN43,OUT018,1685.5292455515591
NCM55,OUT018,2623.0796530076623
FDQ21,OUT027,3434.1398971230956
FDX13,OUT035,4096.198808934147
NCK30,OUT027,5380.718528874757
FDG20,OUT049,2894.047945056838
DRG27,OUT017,771.0903328224231
FDY14,OUT018,3854.291343598423
FDP59,OUT035,1802.7841722902813
FDU60,OUT017,2891.6559593211714
NCC18,OUT019,736.8294666683068
DRJ39,OUT017,3559.3647994597122
FDS07,OUT049,1863.4376419305336
FDM08,OUT027,5048.219509961622
FDP51,OUT045,1908.201223876691
FDU16,OUT035,1446.048514029244
FDH12,OUT013,1742.0873585663503
DRE48,OUT010,1187.4000614108227
NCL42,OUT027,5278.346925876467
FDR21,OUT045,2748.4630452298297
NCW29,OUT035,2200.4015538462845
FDO11,OUT013,4051.261559409293
NCM31,OUT049,2283.3461282397766
FDV35,OUT019,545.4495519274205
FDF58,OUT017,1166.5254644002125
NCE43,OUT049,2691.584845530262
FDA02,OUT035,2407.575636822876
DRL37,OUT010,-1190.8611146373587
FDR24,OUT018,1244.06095955208
FDW59,OUT049,1416.007110615683
FDS22,OUT049,851.7637883512361
FDW24,OUT017,984.4410795866279
FDU24,OUT035,1652.94480575317
FDA21,OUT027,4408.753177875013
FDH58,OUT027,3326.5625575425074
FDW36,OUT018,1401.1824253544764
FDI45,OUT027,4240.674064285995
FDU01,OUT018,2759.1977867825335
FDF35,OUT027,3206.815731414681
FDU43,OUT019,1928.7363086800906
FDE24,OUT019,384.69850383955054
FDK50,OUT049,2685.5105845279613
FDG31,OUT045,987.7042414864845
FDC60,OUT045,1433.397951595005
FDL36,OUT013,1489.3128620183852
FDP21,OUT013,3088.0660683454335
FDW16,OUT045,1427.2277616181236
FDX02,OUT017,3657.6493521328957
FDQ58,OUT027,3911.36307340076
FDT51,OUT046,1889.9382415805449
FDD59,OUT049,1410.234188424205
NCM42,OUT018,1455.3357751724834
FDA57,OUT018,404.88229768570454
FDZ48,OUT035,1916.8798907854507
FDE46,OUT045,2372.365216415463
NCZ30,OUT019,16.86759757938853
FDB56,OUT017,3203.569384076778
FDA25,OUT027,3201.8387044250994
FDD20,OUT013,2087.920030640016
FDL25,OUT013,1562.9022710860736
NCO18,OUT049,2838.643116458028
FDJ45,OUT017,923.8302300765936
FDR12,OUT035,2860.948075942637
NCF19,OUT010,-1147.638024635642
FDK25,OUT046,2722.1927125714865
NCR17,OUT046,1883.024277821969
FDC52,OUT046,2489.6617949204374
NCA54,OUT017,2990.459300830713
FDR45,OUT010,1875.9042609199532
NCM19,OUT049,1856.3926194783853
FDF39,OUT027,5624.151448686185
FDX23,OUT049,1625.3335071580223
FDD58,OUT027,3050.2893149487936
FDX28,OUT013,1657.0450489468203
NCD31,OUT013,2595.6804991005483
FDU57,OUT018,2156.821128463591
FDI27,OUT046,824.8593798193033
NCM42,OUT046,1763.5320633097872
FDD32,OUT027,2853.0405594782205
FDI34,OUT013,3681.383368632858
NCM29,OUT049,2101.7994695157395
FDG46,OUT018,1583.7711073226383
DRC01,OUT010,-1052.389838029645
FDB15,OUT027,5541.508951540454
NCA17,OUT027,3839.865286010172
FDF10,OUT046,2417.321011832755
FDR26,OUT027,4253.927524666928
FDI02,OUT049,1907.190648211821
NCM54,OUT010,94.45963209166075
FDF14,OUT013,2481.214964259678
FDJ33,OUT010,51.014274130386184
FDM20,OUT035,4020.6441386421793
FDC03,OUT027,4554.370159747996
NCX05,OUT046,1898.777063143978
NCM41,OUT027,2934.9729886239656
NCU29,OUT010,452.5127905261179
FDQ59,OUT017,1552.2876664462092
FDH46,OUT010,-229.7575183394074
FDH09,OUT013,1069.2703755161638
NCD06,OUT045,674.8041692574916
FDC15,OUT035,2499.919625252529
DRD37,OUT027,2197.0231513686304
FDT28,OUT027,3771.715984406619
FDR28,OUT027,4080.7054187186295
FDT38,OUT017,1500.7408474468684
FDV34,OUT027,2727.4470617703046
FDY52,OUT035,1123.9695150307816
FDB34,OUT013,1394.7305366545188
DRL23,OUT018,1438.6275250220788
DRB24,OUT046,2494.5926699190895
FDJ50,OUT046,983.984494068296
FDQ49,OUT035,2616.013395913891
FDP20,OUT035,2127.167012775535
FDV19,OUT027,4067.728923508592
NCR54,OUT045,3006.007930900567
FDO09,OUT010,2207.7723292701558
FDS57,OUT018,1987.016485677741
FDN10,OUT049,1933.400779704738
FDV23,OUT049,2056.4306541636615
FDY28,OUT049,3436.2462314878794
DRG51,OUT013,2592.8688100032014
FDD45,OUT019,-390.39039863790094
NCL18,OUT027,4441.300141349624
NCM29,OUT013,2123.1305701618985
FDF17,OUT027,4541.007405927143
FDE22,OUT017,2714.5721383405034
FDQ22,OUT017,782.5206899905752
FDS01,OUT013,2926.284845203714
FDW35,OUT027,2152.2857384995586
FDJ33,OUT046,2068.30198403378
NCF54,OUT035,2792.9793097779766
FDE09,OUT013,1846.0536692909518
NCE06,OUT045,2465.6475562653213
DRH49,OUT049,1347.7514739698672
FDY43,OUT045,2668.491921571418
NCT05,OUT017,4166.702679968599
FDZ34,OUT045,3009.0837880799954
FDL38,OUT017,1542.14169042703
FDZ31,OUT017,3219.6459611946775
FDR14,OUT035,952.3979674270086
NCN54,OUT049,1305.642079873418
NCC42,OUT027,3675.7270929390215
FDK08,OUT017,1851.0035759738385
FDP59,OUT013,1782.6773420934915
FDV22,OUT035,2648.348527403432
FDD33,OUT035,3819.896088665395
DRE60,OUT027,4989.856488128426
FDK52,OUT046,3603.6362527130113
FDA02,OUT017,2386.518622545904
FDM56,OUT049,1839.5053125531995
FDE57,OUT035,2365.845213489534
FDM32,OUT045,1420.0045671698317
NCQ30,OUT027,3370.834378312269
FDQ27,OUT027,3201.3435510954587
FDT60,OUT027,3446.4523818895104
FDU43,OUT049,3923.835444702592
NCO55,OUT035,1786.333020905964
FDG02,OUT045,3011.8876613969333
FDJ28,OUT013,3042.495785556952
FDP40,OUT045,1765.0786392231385
FDJ38,OUT045,3042.0027604950737
NCC54,OUT017,3939.9467949691607
NCZ41,OUT046,2043.7990228754497
FDK38,OUT019,524.5156006354518
FDU52,OUT013,2478.625863361187
FDC40,OUT046,1293.7837133613793
NCR30,OUT017,1314.6902244877274
NCN18,OUT017,1884.1542300678411
FDB50,OUT035,1376.356172441825
FDG04,OUT013,3051.757294750176
FDR26,OUT035,2877.181823132283
NCT17,OUT018,2711.0325134066516
FDX35,OUT027,5082.9195626617875
FDS12,OUT046,2057.1888957526826
NCZ29,OUT027,3452.170581614133
FDB38,OUT010,737.0856816868036
FDP12,OUT013,718.2392499417474
FDP22,OUT046,827.9415169694548
FDS26,OUT018,3792.7594527050096
FDR52,OUT046,3105.6147770049283
DRJ13,OUT046,2588.691224502094
FDU48,OUT027,3544.242692482163
FDE29,OUT035,1048.571937410903
NCT29,OUT049,1993.0211391150806
DRK37,OUT018,2700.7167778023286
FDK55,OUT046,1478.5784360514808
FDR07,OUT046,1624.5520348145074
FDO21,OUT027,5055.458670354405
FDK46,OUT049,4162.329670907158
FDB12,OUT045,1552.031126567672
FDT31,OUT027,4539.647756299164
FDJ33,OUT045,1961.49333946142
FDC26,OUT027,3223.069613668471
NCQ02,OUT045,2904.669372258897
FDP08,OUT010,1197.3570749369392
FDB11,OUT027,5052.1860649949085
FDV55,OUT013,2396.9205312906997
FDW20,OUT049,2041.2245522044686
NCJ18,OUT019,-61.226838571819826
FDC41,OUT018,912.427974814258
FDE14,OUT027,3164.2548760608042
FDG35,OUT013,2906.0376800374215
FDF45,OUT035,1137.0090892518347
FDS19,OUT027,2787.9847915674036
FDS58,OUT019,689.0075463214744
FDA26,OUT017,3633.008769862121
FDM32,OUT049,1518.0469838915596
FDL45,OUT046,2071.2831818824634
FDZ55,OUT049,2641.1719158087217
FDY37,OUT049,2391.436678804879
FDO46,OUT046,3127.3753036368726
FDQ60,OUT046,1999.9220541248214
FDA19,OUT018,1844.8543121549737
FDL15,OUT046,2509.9407590884657
FDM10,OUT018,3081.6922343553742
NCL05,OUT017,854.7065590774582
DRK49,OUT010,-1219.6703196288727
NCE18,OUT027,5393.986668931451
FDG40,OUT049,622.9847476599534
DRI59,OUT045,3462.4627465080266
FDK28,OUT035,4087.0610810765065
NCD06,OUT019,-1183.3313914449682
FDO11,OUT019,2117.877569787044
FDK27,OUT046,1983.1510996809375
FDT43,OUT027,2333.343088801601
FDD38,OUT018,1456.7571012323315
FDA16,OUT049,3515.2123914965923
FDL14,OUT027,3983.1705312378035
NCM17,OUT049,780.0992614410934
FDD20,OUT045,1969.6640287857444
FDA40,OUT045,1406.3690051586163
FDL43,OUT045,1220.5489113543154
FDV15,OUT045,1571.6300646773743
FDE52,OUT046,1513.4518852357578
NCL17,OUT010,367.3523091147945
NCJ31,OUT045,3661.036102514714
FDR60,OUT045,1196.898156397714
NCA18,OUT035,1921.0254505985795
FDS21,OUT027,2538.047591901137
FDW09,OUT035,1420.1504468528292
FDL26,OUT035,2602.097262164025
FDS47,OUT018,1152.2370643280592
FDC39,OUT046,3251.2376295966387
FDT51,OUT035,1946.366050917306
FDK40,OUT035,4238.320840612141
NCG19,OUT045,3599.1198453045654
FDZ07,OUT046,1135.4559186997649
FDF08,OUT027,2964.8775331134675
FDO04,OUT013,930.692150828254
FDK41,OUT018,1030.5094767640112
FDP15,OUT049,4079.706639106269
NCD43,OUT018,1389.3949779984978
NCP18,OUT013,2378.6958844975743
FDZ51,OUT046,1621.9031329413701
DRH13,OUT035,1830.4345654568315
FDF38,OUT045,703.1446562348865
NCI43,OUT045,733.326165594568
FDM38,OUT027,2310.3436336043524
FDS03,OUT013,1095.261481455629
DRJ47,OUT017,2872.4130850997753
FDT50,OUT010,-361.577877901771
FDV02,OUT046,2748.8806192006596
NCG18,OUT017,1834.6821435633756
FDW52,OUT046,2691.2863946969883
FDS40,OUT035,702.4040377801866
FDN31,OUT017,3248.6048815998365
FDA37,OUT045,1987.974341890862
FDA15,OUT046,3970.6932444742415
FDL39,OUT046,2925.9717671020917
FDJ53,OUT045,1867.1588142896508
FDX22,OUT013,3416.1591048796836
NCZ42,OUT045,3659.27471545538
FDD56,OUT027,4312.301645887797
FDD40,OUT017,3226.010321609341
FDS50,OUT013,3482.4008659775136
NCN14,OUT013,2954.664303110083
FDT15,OUT013,2992.504802193129
NCS18,OUT027,3157.542557603403
NCO26,OUT010,-117.94461006173515
FDF58,OUT018,745.1904539290554
NCB19,OUT013,1391.6321412217658
FDH26,OUT017,2470.860115982374
DRB24,OUT027,3872.238454228005
FDA49,OUT018,1147.8919295495434
FDB32,OUT045,1524.847337192361
FDI36,OUT017,3325.2833423899137
NCA17,OUT010,458.9541339573625
FDH22,OUT013,2008.7859915840818
NCM26,OUT018,2162.398392385614
FDT15,OUT027,4410.180908496419
FDB16,OUT018,1103.286940386839
NCP54,OUT027,3399.0572043135035
FDJ36,OUT013,1704.7186757795716
FDO28,OUT045,1833.303157965871
FDU09,OUT013,969.7064507829491
FDF29,OUT017,2128.813056822255
FDY08,OUT013,2320.94231161935
DRJ59,OUT018,373.1889345859963
FDT23,OUT027,2788.6031692189863
FDU15,OUT018,425.75451126144617
FDT47,OUT013,1660.4176427450147
FDI53,OUT019,738.7162326589605
FDR59,OUT018,3913.6117482876434
FDD53,OUT035,761.69638767578
FDY51,OUT017,3617.5795406873804
FDT04,OUT049,657.2043909833446
FDU51,OUT049,2893.0626131601457
FDG14,OUT035,2592.513594969103
NCU06,OUT045,3548.72826164891
DRG25,OUT046,2988.5522710648074
DRH49,OUT035,1439.3665553956816
FDN15,OUT035,2299.723568152578
FDL43,OUT018,981.7694606144651
NCT18,OUT049,2911.8499209237925
NCB31,OUT013,4099.2356364889565
FDK57,OUT035,1997.0588887297927
FDY04,OUT019,717.5796550651139
NCP54,OUT046,1968.4477964932012
FDF41,OUT013,3844.034967804546
FDM01,OUT045,1665.495782043261
FDW03,OUT045,1680.3525873863837
FDF28,OUT045,1930.6806003880338
FDY37,OUT017,2489.9494035682874
FDQ03,OUT017,3932.3116590565187
FDP51,OUT027,3412.288998742646
FDJ40,OUT017,1946.9881617068313
FDC32,OUT049,1581.7150158085278
DRI49,OUT027,2714.0464873888413
NCW54,OUT017,1015.7030253910925
FDF09,OUT017,838.4274004790641
FDP45,OUT018,3726.244446393175
DRJ23,OUT018,2700.549615180731
FDS59,OUT017,1984.3459308913152
FDY08,OUT046,2312.606303923123
FDX16,OUT049,2424.5813226915634
FDY16,OUT018,2661.1544042088353
FDK32,OUT035,2627.7500703079277
FDQ22,OUT013,668.7131990672642
NCC31,OUT018,2187.1005353842775
FDG58,OUT049,2531.146315821068
DRF48,OUT013,3011.974728334011
DRH36,OUT049,1231.743526230479
NCR30,OUT035,1287.6384497694671
FDB03,OUT019,1878.4473080844036
FDZ28,OUT027,3489.995209760702
FDR35,OUT017,3308.1823218334175
DRD15,OUT027,5057.267217934161
FDJ33,OUT019,110.13327654910972
FDA56,OUT010,40.375726734360796
FDP56,OUT046,891.0669573483174
NCT30,OUT046,813.6502869753895
FDK15,OUT017,1751.9278637528187
FDH44,OUT018,2160.2187494600657
FDV01,OUT013,2555.945688823136
DRG03,OUT017,2532.445853146055
FDG50,OUT027,2944.301258260908
FDR16,OUT010,1483.0323173833167
FDZ60,OUT046,1763.7178750941239
DRG03,OUT045,2357.719718352906
FDS56,OUT018,3977.103606336488
FDU33,OUT045,716.2530939071439
DRD27,OUT035,1666.752304915397
FDW22,OUT046,3633.222245752462
DRA24,OUT045,2559.1737726766296
FDF38,OUT049,796.5184614978789
FDX48,OUT013,2540.5444121806504
FDS58,OUT018,2334.302589973653
FDC32,OUT046,1570.2423458104167
NCQ29,OUT045,4047.8665926589747
DRK39,OUT018,1055.7310025450424
NCS38,OUT017,1933.2092246437678
DRO47,OUT013,1821.2126975301362
DRG27,OUT027,2112.1834730639675
FDC57,OUT027,4564.987240497925
FDS55,OUT046,2418.9279430040915
NCJ06,OUT018,1614.6264333226281
FDO01,OUT019,247.14744708698709
NCM55,OUT045,2864.9967757012346
FDC52,OUT049,2499.620997301987
FDQ15,OUT045,1257.9903367668448
NCT30,OUT027,2203.986404870404
NCR42,OUT027,1980.3582222617842
FDD28,OUT035,1049.3201692410948
FDQ34,OUT049,1698.2767108800617
FDZ12,OUT027,3716.875387380438
DRE13,OUT019,-512.6119905052619
NCN07,OUT019,219.5416506112233
FDM28,OUT035,2945.6987562892755
FDI10,OUT017,2901.60811433848
FDQ25,OUT013,2824.3327341074764
FDA38,OUT010,1881.9094459954504
DRI13,OUT049,3464.7185723340663
FDY20,OUT027,2981.080374243553
NCZ53,OUT035,3072.20472862928
NCM31,OUT013,2303.5254061979213
DRB01,OUT017,3112.2951556258486
DRF37,OUT046,4149.41250362889
NCF42,OUT049,2794.6923222832265
FDF16,OUT018,2035.0092729053576
FDB41,OUT013,836.4308003905171
FDR34,OUT013,3674.006887414347
FDR15,OUT018,2260.4919332092395
NCV42,OUT019,-125.80616380882566
FDW51,OUT035,3494.0015345679276
FDU36,OUT017,1721.9367971960164
FDX60,OUT049,1364.0351180695725
FDY03,OUT035,1952.7093245649012
FDW55,OUT045,3948.2395927754405
FDT01,OUT010,1360.3850982229487
FDG58,OUT013,2524.8694891059276
FDK21,OUT017,4091.880699390822
NCS41,OUT019,989.226081211018
FDS10,OUT045,2822.1268519281584
NCT53,OUT046,2670.197830194127
FDJ28,OUT018,2735.3482091786427
FDX44,OUT045,1400.3821688380413
FDT20,OUT018,419.04675755868084
FDO44,OUT017,1980.8405770770623
NCX17,OUT049,3735.5506260296825
FDY01,OUT017,2052.07483677275
FDJ12,OUT027,4819.155866332949
DRK35,OUT018,400.287062304109
FDD47,OUT019,807.3460558540246
NCM53,OUT035,1798.7952841188235
FDO45,OUT013,1490.8657242645859
NCM42,OUT010,-206.84061673432007
FDE04,OUT046,2933.6503930903564
NCI30,OUT027,5327.688582901581
FDZ19,OUT013,2833.104828901647
FDW57,OUT013,2872.178825809242
FDA25,OUT013,1768.5449963411374
FDT22,OUT046,968.9555160538148
FDP51,OUT013,1976.6278371810913
FDD48,OUT027,3324.4668962243595
FDY39,OUT035,3052.9386281678744
FDO48,OUT010,1655.71778406066
FDD23,OUT027,4367.050007541446
DRN35,OUT027,2081.3369073814392
FDT01,OUT035,3520.6411214477994
FDC20,OUT010,-989.3366404939006
DRJ35,OUT035,1177.097182109952
FDB32,OUT046,1603.5992656822636
FDL24,OUT046,2858.4707706869813
NCV42,OUT035,1849.3780270237185
FDZ46,OUT046,1797.1275131960283
FDC15,OUT013,2434.6986665143922
FDD08,OUT019,-1241.7582531297812
FDY50,OUT049,1473.6167192583962
FDD36,OUT013,1955.5745065974334
FDG57,OUT027,2295.4146624145505
FDL21,OUT018,467.47782607718545
FDN16,OUT027,3110.4153536344384
FDJ09,OUT027,2176.2645377127046
FDS01,OUT010,982.1132824473461
FDV33,OUT017,4297.142545281618
DRE12,OUT017,1951.8520343372948
FDR07,OUT013,1625.0819841902412
FDP48,OUT010,1058.279391308126
NCB55,OUT035,986.9651698758535
FDQ08,OUT013,1104.5723249034781
FDR34,OUT035,3795.2928692281566
FDO33,OUT046,1834.6519601528416
FDP13,OUT045,646.031628946439
FDX12,OUT049,3952.0904811355576
NCT06,OUT049,2666.1592168335046
FDR16,OUT019,1530.93668144595
FDE36,OUT046,2624.5843981609505
FDZ36,OUT049,3033.5844263695617
FDV13,OUT045,1445.2273001546564
NCZ17,OUT035,704.4209585053904
FDU56,OUT045,2889.146186619866
FDM09,OUT035,2842.016324716955
FDV02,OUT017,2833.9381431214424
FDS34,OUT018,1461.0262920177338
FDA11,OUT049,1601.8998980815231
FDP09,OUT017,3492.8865981641284
FDB29,OUT027,3306.827046885359
FDT19,OUT017,2986.5436998701625
DRH15,OUT017,835.5007043735968
FDY38,OUT046,3731.949232329658
FDF14,OUT027,3907.5710039461264
FDN48,OUT010,-409.01408643821196
FDQ12,OUT013,3688.436977201549
NCJ43,OUT045,2664.6975757460314
FDE17,OUT019,546.4471559368976
FDB05,OUT035,3999.307025949165
FDH10,OUT045,2989.9763523212605
NCR06,OUT017,814.3453868560027
FDU32,OUT018,1716.8517219136702
FDD56,OUT049,2872.8988508996263
FDO36,OUT018,2598.5709880954964
FDH16,OUT010,-455.6299640977377
FDX10,OUT018,354.4682366698253
FDZ37,OUT017,1655.3594408503996
FDU31,OUT010,1626.527965398389
DRC49,OUT049,2258.537076497567
FDL15,OUT045,2375.1412203208893
FDN32,OUT019,1115.7540078930906
DRH59,OUT027,2663.69203102999
NCU29,OUT049,2407.707609844656
FDR37,OUT019,1100.7163235329208
FDS14,OUT018,2190.3076216096815
FDU02,OUT027,4991.236460801461
FDJ08,OUT035,3174.354833189922
NCZ06,OUT045,3897.69237817025
FDO31,OUT049,1464.5251873641973
FDH31,OUT018,1414.4815826490376
FDS58,OUT017,2735.3978485258704
NCA53,OUT027,2273.3661638685735
FDF50,OUT046,3233.3437330524175
NCW42,OUT049,3535.312232364726
NCQ17,OUT045,2401.706159015055
FDK51,OUT018,3865.905356584364
NCW41,OUT010,597.2092894640809
NCR29,OUT017,1050.08380128126
FDB08,OUT019,676.2896440424811
FDA40,OUT027,2848.5282664054102
FDL14,OUT018,2317.8607807645894
FDB47,OUT046,3324.8586515432835
FDO03,OUT035,3762.954424114112
DRK13,OUT019,1177.5990338720585
FDX13,OUT010,2041.696439919513
FDF52,OUT046,2927.204248971844
FDT11,OUT013,3085.1082993838645
FDB08,OUT013,2635.8250269155105
FDQ28,OUT018,2239.1085493812716
FDD29,OUT045,3916.1975179372093
NCQ29,OUT027,5557.33658897545
NCO02,OUT013,1080.0819680491986
FDR56,OUT010,1243.4879230213555
NCM54,OUT049,2022.1818246910261
FDP51,OUT035,2010.7373468114529
FDT38,OUT013,1366.395599480893
FDZ20,OUT018,3763.7156349211145
